20161130000000,H001,f2:42:2d:66:85:a6,0.43868528313194854
20161130010000,H001,f2:42:2d:66:85:a6,0.4552468038518995
20161130020000,H001,f2:42:2d:66:85:a6,0.4234764908049193
20161130030000,H001,f2:42:2d:66:85:a6,0.40490552049966544
20161130040000,H001,f2:42:2d:66:85:a6,0.43236603287484937
20161130050000,H001,f2:42:2d:66:85:a6,0.43234875139104856
20161130060000,H001,f2:42:2d:66:85:a6,0.47946975006146675
20161130070000,H001,f2:42:2d:66:85:a6,0.44806488849921283
20161130080000,H001,f2:42:2d:66:85:a6,0.4467863741120757
20161130090000,H001,f2:42:2d:66:85:a6,0.46092322434868527
20161130100000,H001,f2:42:2d:66:85:a6,0.42071228822615625
20161130110000,H001,f2:42:2d:66:85:a6,0.42970343102463704
20161130120000,H001,f2:42:2d:66:85:a6,0.45338404561183204
20161130130000,H001,f2:42:2d:66:85:a6,0.42086187691358806
20161130140000,H001,f2:42:2d:66:85:a6,0.4921885508185534
20161130150000,H001,f2:42:2d:66:85:a6,0.44033968474961876
20161130160000,H001,f2:42:2d:66:85:a6,0.45123902345183553
20161130170000,H001,f2:42:2d:66:85:a6,0.41837927960099947
20161130180000,H001,f2:42:2d:66:85:a6,0.45718468521211003
20161130190000,H001,f2:42:2d:66:85:a6,0.4170034750392204
20161130200000,H001,f2:42:2d:66:85:a6,0.42490960711687387
20161130210000,H001,f2:42:2d:66:85:a6,0.4408060000707341
20161130220000,H001,f2:42:2d:66:85:a6,0.3824300093218293
20161130230000,H001,f2:42:2d:66:85:a6,0.4240930188848818
20161130240000,H001,f2:42:2d:66:85:a6,0.4038781620967594
20161130000000,H002,90:09:94:24:f5:b4,0.46290694826987694
20161130010000,H002,90:09:94:24:f5:b4,0.4963407535403384
20161130020000,H002,90:09:94:24:f5:b4,0.47468812057464077
20161130030000,H002,90:09:94:24:f5:b4,0.47216753758027147
20161130040000,H002,90:09:94:24:f5:b4,0.5055498808420299
20161130050000,H002,90:09:94:24:f5:b4,0.5296945495452978
20161130060000,H002,90:09:94:24:f5:b4,0.4970052519295363
20161130070000,H002,90:09:94:24:f5:b4,0.5274472705645091
20161130080000,H002,90:09:94:24:f5:b4,0.5133718941285411
20161130090000,H002,90:09:94:24:f5:b4,0.4707933294724498
20161130100000,H002,90:09:94:24:f5:b4,0.46146055659375607
