20180105000000,H001,f2:42:2d:66:85:a6,0.43871561643497764
20180105010000,H001,f2:42:2d:66:85:a6,0.4023204900622795
20180105020000,H001,f2:42:2d:66:85:a6,0.4166068778950807
20180105030000,H001,f2:42:2d:66:85:a6,0.38040702633712
20180105040000,H001,f2:42:2d:66:85:a6,0.4182891289736994
20180105050000,H001,f2:42:2d:66:85:a6,0.4101942798127127
20180105060000,H001,f2:42:2d:66:85:a6,0.4033392688551791
20180105070000,H001,f2:42:2d:66:85:a6,0.39919981581498387
20180105080000,H001,f2:42:2d:66:85:a6,0.4036685830981907
20180105090000,H001,f2:42:2d:66:85:a6,0.3841249294912512
20180105100000,H001,f2:42:2d:66:85:a6,0.43606761311016207
20180105110000,H001,f2:42:2d:66:85:a6,0.43882290813823643
20180105120000,H001,f2:42:2d:66:85:a6,0.37679625330701155
20180105130000,H001,f2:42:2d:66:85:a6,0.42542435056969025
20180105140000,H001,f2:42:2d:66:85:a6,0.40491506471322597
20180105150000,H001,f2:42:2d:66:85:a6,0.4066790554913999
20180105160000,H001,f2:42:2d:66:85:a6,0.4041156819752167
20180105170000,H001,f2:42:2d:66:85:a6,0.4076137155299171
20180105180000,H001,f2:42:2d:66:85:a6,0.3752907833683595
20180105190000,H001,f2:42:2d:66:85:a6,0.39632845572914394
20180105200000,H001,f2:42:2d:66:85:a6,0.41762703347658875
20180105210000,H001,f2:42:2d:66:85:a6,0.44571390816622436
20180105220000,H001,f2:42:2d:66:85:a6,0.3863142863108136
20180105230000,H001,f2:42:2d:66:85:a6,0.4054286280921718
20180105240000,H001,f2:42:2d:66:85:a6,0.38224487097099724
20180105000000,H002,90:09:94:24:f5:b4,0.46418332564904374
20180105010000,H002,90:09:94:24:f5:b4,0.49244070504530024
20180105020000,H002,90:09:94:24:f5:b4,0.4589037212573552
20180105030000,H002,90:09:94:24:f5:b4,0.44558717389880426
20180105040000,H002,90:09:94:24:f5:b4,0.4660369013210224
20180105050000,H002,90:09:94:24:f5:b4,0.4547389206077599
20180105060000,H002,90:09:94:24:f5:b4,0.46885589211737927
20180105070000,H002,90:09:94:24:f5:b4,0.4272789089109002
20180105080000,H002,90:09:94:24:f5:b4,0.4759486687217335
20180105090000,H002,90:09:94:24:f5:b4,0.4654728782635829
20180105100000,H002,90:09:94:24:f5:b4,0.46725897613891526
20180105110000,H002,90:09:94:24:f5:b4,0.46221336067944463
20180105120000,H002,90:09:94:24:f5:b4,0.48163829284815207
20180105130000,H002,90:09:94:24:f5:b4,0.4868630120894729
20180105140000,H002,90:09:94:24:f5:b4,0.5298019045933079
20180105150000,H002,90:09:94:24:f5:b4,0.47879572735105114
20180105160000,H002,90:09:94:24:f5:b4,0.46748566038683104
20180105170000,H002,90:09:94:24:f5:b4,0.47285111981888667
20180105180000,H002,90:09:94:24:f5:b4,0.48041276163669233
20180105190000,H002,90:09:94:24:f5:b4,0.4701479161940102
20180105200000,H002,90:09:94:24:f5:b4,0.46976553031416596
20180105210000,H002,90:09:94:24:f5:b4,0.46227222843186855
20180105220000,H002,90:09:94:24:f5:b4,0.48613681940176606
20180105230000,H002,90:09:94:24:f5:b4,0.49069473133899344
20180105240000,H002,90:09:94:24:f5:b4,0.5031672590376408
20180105000000,H003,60:36:5c:1e:d7:9c,0.46410377182864077
20180105010000,H003,60:36:5c:1e:d7:9c,0.48014629485264215
20180105020000,H003,60:36:5c:1e:d7:9c,0.47286289139450527
20180105030000,H003,60:36:5c:1e:d7:9c,0.459660664303169
20180105040000,H003,60:36:5c:1e:d7:9c,0.3898144526397085
20180105050000,H003,60:36:5c:1e:d7:9c,0.4719565194104165
20180105060000,H003,60:36:5c:1e:d7:9c,0.4687683660729737
20180105070000,H003,60:36:5c:1e:d7:9c,0.43083420446256565
20180105080000,H003,60:36:5c:1e:d7:9c,0.4287274922383742
20180105090000,H003,60:36:5c:1e:d7:9c,0.4677984390965579
20180105100000,H003,60:36:5c:1e:d7:9c,0.44550976940786013
20180105110000,H003,60:36:5c:1e:d7:9c,0.4619367464141624
20180105120000,H003,60:36:5c:1e:d7:9c,0.4782357388112855
20180105130000,H003,60:36:5c:1e:d7:9c,0.4205520729805779
20180105140000,H003,60:36:5c:1e:d7:9c,0.4252125186682173
20180105150000,H003,60:36:5c:1e:d7:9c,0.4609036366489172
20180105160000,H003,60:36:5c:1e:d7:9c,0.43690891808008814
20180105170000,H003,60:36:5c:1e:d7:9c,0.48595442800585037
20180105180000,H003,60:36:5c:1e:d7:9c,0.43465313642058256
20180105190000,H003,60:36:5c:1e:d7:9c,0.4604634113271774
20180105200000,H003,60:36:5c:1e:d7:9c,0.4582631144666048
20180105210000,H003,60:36:5c:1e:d7:9c,0.47340519577278617
20180105220000,H003,60:36:5c:1e:d7:9c,0.4517841087710719
20180105230000,H003,60:36:5c:1e:d7:9c,0.4798204739429875
20180105240000,H003,60:36:5c:1e:d7:9c,0.42694053166697044
20180105000000,H004,ac:59:52:b5:56:3a,0.31133834049929343
20180105010000,H004,ac:59:52:b5:56:3a,0.28672126130354797
20180105020000,H004,ac:59:52:b5:56:3a,0.2841573150253453
20180105030000,H004,ac:59:52:b5:56:3a,0.30433857524572916
20180105040000,H004,ac:59:52:b5:56:3a,0.2827426549982324
20180105050000,H004,ac:59:52:b5:56:3a,0.2604933366095804
20180105060000,H004,ac:59:52:b5:56:3a,0.2999483251534593
20180105070000,H004,ac:59:52:b5:56:3a,0.2841817336840193
20180105080000,H004,ac:59:52:b5:56:3a,0.27724856322149893
20180105090000,H004,ac:59:52:b5:56:3a,0.29196073918378534
20180105100000,H004,ac:59:52:b5:56:3a,0.3014084050548245
20180105110000,H004,ac:59:52:b5:56:3a,0.2928477296613417
20180105120000,H004,ac:59:52:b5:56:3a,0.28738143448311493
20180105130000,H004,ac:59:52:b5:56:3a,0.2763139134760807
20180105140000,H004,ac:59:52:b5:56:3a,0.2792105656821369
20180105150000,H004,ac:59:52:b5:56:3a,0.2684225114065616
20180105160000,H004,ac:59:52:b5:56:3a,0.276179098708328
20180105170000,H004,ac:59:52:b5:56:3a,0.28778350819119686
20180105180000,H004,ac:59:52:b5:56:3a,0.31005679124037566
20180105190000,H004,ac:59:52:b5:56:3a,0.2969587633400085
20180105200000,H004,ac:59:52:b5:56:3a,0.2910694677474419
20180105210000,H004,ac:59:52:b5:56:3a,0.30372923272191016
20180105220000,H004,ac:59:52:b5:56:3a,0.29305975970257847
20180105230000,H004,ac:59:52:b5:56:3a,0.29570309577183973
20180105240000,H004,ac:59:52:b5:56:3a,0.282394528949659
20180105000000,H005,82:f5:7c:8a:41:f6,0.3960423817080984
20180105010000,H005,82:f5:7c:8a:41:f6,0.34846819909333665
20180105020000,H005,82:f5:7c:8a:41:f6,0.3562315102506126
20180105030000,H005,82:f5:7c:8a:41:f6,0.4113269744218819
20180105040000,H005,82:f5:7c:8a:41:f6,0.3612416775575389
20180105050000,H005,82:f5:7c:8a:41:f6,0.4477456045678266
20180105060000,H005,82:f5:7c:8a:41:f6,0.44101062089616594
20180105070000,H005,82:f5:7c:8a:41:f6,0.4319734927624447
20180105080000,H005,82:f5:7c:8a:41:f6,0.4108437688641361
20180105090000,H005,82:f5:7c:8a:41:f6,0.36842151642659304
20180105100000,H005,82:f5:7c:8a:41:f6,0.4221387748872656
20180105110000,H005,82:f5:7c:8a:41:f6,0.45104421087751834
20180105120000,H005,82:f5:7c:8a:41:f6,0.38232712619532017
20180105130000,H005,82:f5:7c:8a:41:f6,0.3967363321162022
20180105140000,H005,82:f5:7c:8a:41:f6,0.43586193075996393
20180105150000,H005,82:f5:7c:8a:41:f6,0.4200146531721467
20180105160000,H005,82:f5:7c:8a:41:f6,0.35754122609244987
20180105170000,H005,82:f5:7c:8a:41:f6,0.37274689832831653
20180105180000,H005,82:f5:7c:8a:41:f6,0.4003693778414682
20180105190000,H005,82:f5:7c:8a:41:f6,0.3717692492281287
20180105200000,H005,82:f5:7c:8a:41:f6,0.3855599230088329
20180105210000,H005,82:f5:7c:8a:41:f6,0.3964979247549828
20180105220000,H005,82:f5:7c:8a:41:f6,0.408375725088748
20180105230000,H005,82:f5:7c:8a:41:f6,0.3966714495084997
20180105240000,H005,82:f5:7c:8a:41:f6,0.3993444509322951
20180105000000,H006,02:4b:7e:4d:af:82,0.41781966428603795
20180105010000,H006,02:4b:7e:4d:af:82,0.4501252785684141
20180105020000,H006,02:4b:7e:4d:af:82,0.42324053515124405
20180105030000,H006,02:4b:7e:4d:af:82,0.42429183560248257
20180105040000,H006,02:4b:7e:4d:af:82,0.38526739838742297
20180105050000,H006,02:4b:7e:4d:af:82,0.42081923828460116
20180105060000,H006,02:4b:7e:4d:af:82,0.4280706287155734
20180105070000,H006,02:4b:7e:4d:af:82,0.4182580839206411
20180105080000,H006,02:4b:7e:4d:af:82,0.41518739886866046
20180105090000,H006,02:4b:7e:4d:af:82,0.4180837086198573
20180105100000,H006,02:4b:7e:4d:af:82,0.3701243535587536
20180105110000,H006,02:4b:7e:4d:af:82,0.3952834920600856
20180105120000,H006,02:4b:7e:4d:af:82,0.4093054666688645
20180105130000,H006,02:4b:7e:4d:af:82,0.4081801142875179
20180105140000,H006,02:4b:7e:4d:af:82,0.3779733849004897
20180105150000,H006,02:4b:7e:4d:af:82,0.4029663666770539
20180105160000,H006,02:4b:7e:4d:af:82,0.4218159394485966
20180105170000,H006,02:4b:7e:4d:af:82,0.39663613211085613
20180105180000,H006,02:4b:7e:4d:af:82,0.42716672070040723
20180105190000,H006,02:4b:7e:4d:af:82,0.38332614354717204
20180105200000,H006,02:4b:7e:4d:af:82,0.34984565941287343
20180105210000,H006,02:4b:7e:4d:af:82,0.404832982512708
20180105220000,H006,02:4b:7e:4d:af:82,0.3720280946334133
20180105230000,H006,02:4b:7e:4d:af:82,0.40821622589125467
20180105240000,H006,02:4b:7e:4d:af:82,0.4112027998799416
20180105000000,H007,f4:cc:f5:06:4e:ac,0.4777820630275131
20180105010000,H007,f4:cc:f5:06:4e:ac,0.45303532800813096
20180105020000,H007,f4:cc:f5:06:4e:ac,0.463904570700827
20180105030000,H007,f4:cc:f5:06:4e:ac,0.4575551852344673
20180105040000,H007,f4:cc:f5:06:4e:ac,0.5087189407217049
20180105050000,H007,f4:cc:f5:06:4e:ac,0.47611151700286425
20180105060000,H007,f4:cc:f5:06:4e:ac,0.47404310807416944
20180105070000,H007,f4:cc:f5:06:4e:ac,0.4887062598728382
20180105080000,H007,f4:cc:f5:06:4e:ac,0.4742466179681929
20180105090000,H007,f4:cc:f5:06:4e:ac,0.45749964299760165
20180105100000,H007,f4:cc:f5:06:4e:ac,0.449219126861249
20180105110000,H007,f4:cc:f5:06:4e:ac,0.4743410030906814
20180105120000,H007,f4:cc:f5:06:4e:ac,0.4696385256614824
20180105130000,H007,f4:cc:f5:06:4e:ac,0.4624534414626325
20180105140000,H007,f4:cc:f5:06:4e:ac,0.44505137876339107
20180105150000,H007,f4:cc:f5:06:4e:ac,0.4752965247958802
20180105160000,H007,f4:cc:f5:06:4e:ac,0.4653412076213933
20180105170000,H007,f4:cc:f5:06:4e:ac,0.44633779575298244
20180105180000,H007,f4:cc:f5:06:4e:ac,0.42370162171655246
20180105190000,H007,f4:cc:f5:06:4e:ac,0.49841336090566424
20180105200000,H007,f4:cc:f5:06:4e:ac,0.4623900119334483
20180105210000,H007,f4:cc:f5:06:4e:ac,0.4870160896393077
20180105220000,H007,f4:cc:f5:06:4e:ac,0.4574725217151774
20180105230000,H007,f4:cc:f5:06:4e:ac,0.49661050563635867
20180105240000,H007,f4:cc:f5:06:4e:ac,0.46149196715859
20180105000000,H008,34:34:00:d3:e3:b3,0.4563910985520384
20180105010000,H008,34:34:00:d3:e3:b3,0.46714054274902583
20180105020000,H008,34:34:00:d3:e3:b3,0.39218284060134956
20180105030000,H008,34:34:00:d3:e3:b3,0.455291757511458
20180105040000,H008,34:34:00:d3:e3:b3,0.4514292125675593
20180105050000,H008,34:34:00:d3:e3:b3,0.42845772865983256
20180105060000,H008,34:34:00:d3:e3:b3,0.47127527066846897
20180105070000,H008,34:34:00:d3:e3:b3,0.4534771126308304
20180105080000,H008,34:34:00:d3:e3:b3,0.42626221976543677
20180105090000,H008,34:34:00:d3:e3:b3,0.43550042256634547
20180105100000,H008,34:34:00:d3:e3:b3,0.392130503603984
20180105110000,H008,34:34:00:d3:e3:b3,0.4551967119889654
20180105120000,H008,34:34:00:d3:e3:b3,0.43454380689306404
20180105130000,H008,34:34:00:d3:e3:b3,0.45081537758247836
20180105140000,H008,34:34:00:d3:e3:b3,0.4580810130125513
20180105150000,H008,34:34:00:d3:e3:b3,0.4306696455741845
20180105160000,H008,34:34:00:d3:e3:b3,0.4305029558314266
20180105170000,H008,34:34:00:d3:e3:b3,0.4043397860138597
20180105180000,H008,34:34:00:d3:e3:b3,0.4609381438559215
20180105190000,H008,34:34:00:d3:e3:b3,0.4852729181957614
20180105200000,H008,34:34:00:d3:e3:b3,0.4672879252280551
20180105210000,H008,34:34:00:d3:e3:b3,0.49334725423160525
20180105220000,H008,34:34:00:d3:e3:b3,0.4592841294265411
20180105230000,H008,34:34:00:d3:e3:b3,0.4481952146515588
20180105240000,H008,34:34:00:d3:e3:b3,0.4539741749089604
20180105000000,H009,02:30:d6:04:4b:cf,0.43616911386718626
20180105010000,H009,02:30:d6:04:4b:cf,0.43243686099979367
20180105020000,H009,02:30:d6:04:4b:cf,0.4617131771394847
20180105030000,H009,02:30:d6:04:4b:cf,0.4751191877002738
20180105040000,H009,02:30:d6:04:4b:cf,0.45986692552715147
20180105050000,H009,02:30:d6:04:4b:cf,0.4577394942480948
20180105060000,H009,02:30:d6:04:4b:cf,0.43982299753196974
20180105070000,H009,02:30:d6:04:4b:cf,0.4468518037157354
20180105080000,H009,02:30:d6:04:4b:cf,0.44259684235161806
20180105090000,H009,02:30:d6:04:4b:cf,0.4577365757869131
20180105100000,H009,02:30:d6:04:4b:cf,0.4783014853728298
20180105110000,H009,02:30:d6:04:4b:cf,0.45644741250037707
20180105120000,H009,02:30:d6:04:4b:cf,0.46989617247870535
20180105130000,H009,02:30:d6:04:4b:cf,0.46526838267395493
20180105140000,H009,02:30:d6:04:4b:cf,0.4854330601870619
20180105150000,H009,02:30:d6:04:4b:cf,0.4506465264601391
20180105160000,H009,02:30:d6:04:4b:cf,0.4325213088269929
20180105170000,H009,02:30:d6:04:4b:cf,0.4677618107881834
20180105180000,H009,02:30:d6:04:4b:cf,0.4244139570010834
20180105190000,H009,02:30:d6:04:4b:cf,0.428337660761631
20180105200000,H009,02:30:d6:04:4b:cf,0.47607731246513274
20180105210000,H009,02:30:d6:04:4b:cf,0.4443355475394113
20180105220000,H009,02:30:d6:04:4b:cf,0.43751908711049237
20180105230000,H009,02:30:d6:04:4b:cf,0.43196239249743096
20180105240000,H009,02:30:d6:04:4b:cf,0.45298082247438504
20180105000000,H010,46:9a:cc:20:fb:f9,0.4362731286628185
20180105010000,H010,46:9a:cc:20:fb:f9,0.4759183011052637
20180105020000,H010,46:9a:cc:20:fb:f9,0.45347877566962935
20180105030000,H010,46:9a:cc:20:fb:f9,0.43891489354211244
20180105040000,H010,46:9a:cc:20:fb:f9,0.47351327022766376
20180105050000,H010,46:9a:cc:20:fb:f9,0.4736097551756714
20180105060000,H010,46:9a:cc:20:fb:f9,0.4574037100310895
20180105070000,H010,46:9a:cc:20:fb:f9,0.45160480637742717
20180105080000,H010,46:9a:cc:20:fb:f9,0.4747593811149056
